Admin1Name,PeriodStartDate,PeriodEndDate,CountValue
TEXAS,5/20/1945,5/26/1945,1
TEXAS,5/27/1945,6/2/1945,0
TEXAS,6/3/1945,6/9/1945,2
TEXAS,6/10/1945,6/16/1945,4
TEXAS,6/17/1945,6/23/1945,1
TEXAS,6/24/1945,6/30/1945,1
TEXAS,7/1/1945,7/7/1945,0
TEXAS,7/8/1945,7/14/1945,0
TEXAS,7/15/1945,7/21/1945,0
TEXAS,7/22/1945,7/28/1945,1
TEXAS,7/29/1945,8/4/1945,0
TEXAS,8/5/1945,8/11/1945,2
TEXAS,8/12/1945,8/18/1945,0
TEXAS,8/19/1945,8/25/1945,0
TEXAS,8/26/1945,9/1/1945,0
TEXAS,9/2/1945,9/8/1945,0
TEXAS,9/9/1945,9/15/1945,0
TEXAS,9/16/1945,9/22/1945,0
TEXAS,9/23/1945,9/29/1945,0
TEXAS,9/30/1945,10/6/1945,0
TEXAS,10/7/1945,10/13/1945,0
TEXAS,10/14/1945,10/20/1945,0
TEXAS,10/21/1945,10/27/1945,0
TEXAS,10/28/1945,11/3/1945,0
TEXAS,11/4/1945,11/10/1945,0
TEXAS,11/11/1945,11/17/1945,0
TEXAS,12/30/1945,1/5/1946,2
TEXAS,1/6/1946,1/12/1946,1
TEXAS,1/27/1946,2/2/1946,1
TEXAS,2/3/1946,2/9/1946,1
TEXAS,2/10/1946,2/16/1946,1
TEXAS,2/17/1946,2/23/1946,4
TEXAS,2/24/1946,3/2/1946,2
TEXAS,3/3/1946,3/9/1946,2
TEXAS,3/17/1946,3/23/1946,6
TEXAS,3/24/1946,3/30/1946,8
TEXAS,3/31/1946,4/6/1946,16
TEXAS,4/7/1946,4/13/1946,10
TEXAS,4/14/1946,4/20/1946,11
TEXAS,4/21/1946,4/27/1946,4
TEXAS,4/28/1946,5/4/1946,3
TEXAS,5/5/1946,5/11/1946,3
TEXAS,5/12/1946,5/18/1946,11
TEXAS,5/19/1946,5/25/1946,5
TEXAS,5/26/1946,6/1/1946,6
TEXAS,6/2/1946,6/8/1946,2
TEXAS,6/9/1946,6/15/1946,3
TEXAS,6/16/1946,6/22/1946,1
TEXAS,6/23/1946,6/29/1946,3
TEXAS,7/7/1946,7/13/1946,1
TEXAS,7/14/1946,7/20/1946,4
TEXAS,7/28/1946,8/3/1946,2
TEXAS,8/4/1946,8/10/1946,1
TEXAS,8/18/1946,8/24/1946,2
TEXAS,9/22/1946,9/28/1946,1
TEXAS,3/23/1947,3/29/1947,1
TEXAS,3/30/1947,4/5/1947,1
TEXAS,4/6/1947,4/12/1947,1
TEXAS,4/13/1947,4/19/1947,4
TEXAS,4/20/1947,4/26/1947,5
TEXAS,4/27/1947,5/3/1947,4
TEXAS,5/4/1947,5/10/1947,3
TEXAS,5/11/1947,5/17/1947,3
TEXAS,5/18/1947,5/24/1947,1
TEXAS,5/25/1947,5/31/1947,2
TEXAS,6/1/1947,6/7/1947,9
TEXAS,7/6/1947,7/12/1947,1
TEXAS,9/7/1947,9/13/1947,1
TEXAS,11/2/1947,11/8/1947,1
TEXAS,11/9/1947,11/15/1947,4
TEXAS,11/16/1947,11/22/1947,1
TEXAS,11/23/1947,11/29/1947,4
TEXAS,11/30/1947,12/6/1947,7
TEXAS,12/7/1947,12/13/1947,2
TEXAS,12/14/1947,12/20/1947,6
TEXAS,12/21/1947,12/27/1947,3
TEXAS,12/28/1947,1/3/1948,1
TEXAS,1/4/1948,1/10/1948,19
TEXAS,1/11/1948,1/17/1948,15
TEXAS,1/25/1948,1/31/1948,27
TEXAS,2/1/1948,2/7/1948,49
TEXAS,2/8/1948,2/14/1948,28
TEXAS,2/15/1948,2/21/1948,33
TEXAS,2/22/1948,2/28/1948,38
TEXAS,2/29/1948,3/6/1948,4
TEXAS,3/7/1948,3/13/1948,32
TEXAS,3/14/1948,3/20/1948,46
TEXAS,3/21/1948,3/27/1948,19
TEXAS,3/28/1948,4/3/1948,3
TEXAS,4/4/1948,4/10/1948,2
TEXAS,4/11/1948,4/17/1948,1
TEXAS,4/25/1948,5/1/1948,1
TEXAS,5/16/1948,5/22/1948,2
TEXAS,3/16/1952,3/22/1952,2
TEXAS,3/30/1952,4/5/1952,1
TEXAS,4/6/1952,4/12/1952,2
TEXAS,4/13/1952,4/19/1952,1
TEXAS,4/20/1952,4/26/1952,2
TEXAS,4/27/1952,5/3/1952,2
TEXAS,5/4/1952,5/10/1952,1
TEXAS,5/11/1952,5/17/1952,2
TEXAS,5/25/1952,5/31/1952,1
TEXAS,6/8/1952,6/14/1952,1
TEXAS,7/13/1952,7/19/1952,1
TEXAS,7/27/1952,8/2/1952,1
TEXAS,8/3/1952,8/9/1952,1
TEXAS,2/22/1953,2/28/1953,1
TEXAS,3/1/1953,3/7/1953,3
TEXAS,3/8/1953,3/14/1953,3
TEXAS,3/15/1953,3/21/1953,3
TEXAS,3/22/1953,3/28/1953,7
TEXAS,3/29/1953,4/4/1953,14
TEXAS,4/5/1953,4/11/1953,59
TEXAS,4/12/1953,4/18/1953,39
TEXAS,4/19/1953,4/25/1953,45
TEXAS,4/26/1953,5/2/1953,74
TEXAS,5/3/1953,5/9/1953,90
TEXAS,5/10/1953,5/16/1953,100
TEXAS,5/17/1953,5/23/1953,49
TEXAS,5/24/1953,5/30/1953,79
TEXAS,5/31/1953,6/6/1953,68
TEXAS,6/7/1953,6/13/1953,93
TEXAS,6/14/1953,6/20/1953,64
TEXAS,7/5/1953,7/11/1953,3
TEXAS,7/12/1953,7/18/1953,3
TEXAS,7/19/1953,7/25/1953,3
TEXAS,8/9/1953,8/15/1953,3
TEXAS,8/16/1953,8/22/1953,1
TEXAS,8/23/1953,8/29/1953,3
TEXAS,9/27/1953,10/3/1953,2
TEXAS,10/18/1953,10/24/1953,1
TEXAS,10/25/1953,10/31/1953,1
TEXAS,11/1/1953,11/7/1953,1
TEXAS,11/8/1953,11/14/1953,1
TEXAS,11/22/1953,11/28/1953,1
TEXAS,11/29/1953,12/5/1953,12
TEXAS,12/6/1953,12/12/1953,12
TEXAS,12/13/1953,12/19/1953,7
WASHINGTON,1/3/1943,1/9/1943,34
WASHINGTON,1/10/1943,1/16/1943,41
WASHINGTON,1/17/1943,1/23/1943,30
WASHINGTON,1/24/1943,1/30/1943,54
WASHINGTON,1/31/1943,2/6/1943,61
WASHINGTON,2/7/1943,2/13/1943,57
WASHINGTON,2/14/1943,2/20/1943,72
WASHINGTON,2/21/1943,2/27/1943,64
WASHINGTON,2/28/1943,3/6/1943,100
WASHINGTON,3/7/1943,3/13/1943,93
WASHINGTON,3/14/1943,3/20/1943,97
WASHINGTON,3/21/1943,3/27/1943,127
WASHINGTON,3/28/1943,4/3/1943,111
WASHINGTON,4/4/1943,4/10/1943,157
WASHINGTON,4/11/1943,4/17/1943,176
WASHINGTON,4/18/1943,4/24/1943,208
WASHINGTON,4/25/1943,5/1/1943,164
WASHINGTON,5/2/1943,5/8/1943,161
WASHINGTON,5/9/1943,5/15/1943,167
WASHINGTON,5/16/1943,5/22/1943,117
WASHINGTON,5/23/1943,5/29/1943,123
WASHINGTON,5/30/1943,6/5/1943,92
WASHINGTON,6/6/1943,6/12/1943,136
WASHINGTON,6/13/1943,6/19/1943,85
WASHINGTON,6/20/1943,6/26/1943,78
WASHINGTON,6/27/1943,7/3/1943,83
WASHINGTON,7/4/1943,7/10/1943,48
WASHINGTON,7/11/1943,7/17/1943,41
WASHINGTON,7/18/1943,7/24/1943,11
WASHINGTON,7/25/1943,7/31/1943,6
WASHINGTON,8/1/1943,8/7/1943,8
WASHINGTON,8/8/1943,8/14/1943,6
WASHINGTON,8/15/1943,8/21/1943,12
WASHINGTON,8/22/1943,8/28/1943,13
WASHINGTON,8/29/1943,9/4/1943,2
WASHINGTON,9/5/1943,9/11/1943,4
WASHINGTON,9/12/1943,9/18/1943,7
WASHINGTON,9/19/1943,9/25/1943,4
WASHINGTON,9/26/1943,10/2/1943,2
WASHINGTON,10/3/1943,10/9/1943,7
WASHINGTON,10/10/1943,10/16/1943,2
WASHINGTON,10/17/1943,10/23/1943,2
WASHINGTON,10/24/1943,10/30/1943,5
WASHINGTON,10/31/1943,11/6/1943,4
WASHINGTON,11/7/1943,11/13/1943,5
WASHINGTON,11/14/1943,11/20/1943,3
WASHINGTON,11/21/1943,11/27/1943,3
WASHINGTON,11/28/1943,12/4/1943,5
WASHINGTON,12/5/1943,12/11/1943,4
WASHINGTON,12/12/1943,12/18/1943,6
WASHINGTON,12/19/1943,12/25/1943,2
WASHINGTON,12/26/1943,1/1/1944,3
WASHINGTON,1/2/1944,1/8/1944,1
WASHINGTON,1/9/1944,1/15/1944,0
WASHINGTON,1/16/1944,1/22/1944,0
WASHINGTON,1/23/1944,1/29/1944,6
WASHINGTON,1/30/1944,2/5/1944,7
WASHINGTON,2/6/1944,2/12/1944,9
WASHINGTON,2/13/1944,2/19/1944,10
WASHINGTON,2/20/1944,2/26/1944,27
WASHINGTON,2/27/1944,3/4/1944,35
WASHINGTON,3/5/1944,3/11/1944,38
WASHINGTON,3/12/1944,3/18/1944,0
WASHINGTON,3/19/1944,3/25/1944,51
WASHINGTON,3/26/1944,4/1/1944,181
WASHINGTON,4/2/1944,4/8/1944,51
WASHINGTON,4/9/1944,4/15/1944,43
WASHINGTON,4/16/1944,4/22/1944,48
WASHINGTON,4/23/1944,4/29/1944,45
WASHINGTON,4/30/1944,5/6/1944,46
WASHINGTON,5/7/1944,5/13/1944,53
WASHINGTON,5/14/1944,5/20/1944,51
WASHINGTON,5/21/1944,5/27/1944,50
WASHINGTON,5/28/1944,6/3/1944,63
WASHINGTON,6/4/1944,6/10/1944,56
WASHINGTON,6/11/1944,6/17/1944,47
WASHINGTON,6/18/1944,6/24/1944,41
WASHINGTON,6/25/1944,7/1/1944,31
WASHINGTON,7/2/1944,7/8/1944,12
WASHINGTON,7/9/1944,7/15/1944,11
WASHINGTON,7/16/1944,7/22/1944,13
WASHINGTON,7/23/1944,7/29/1944,6
WASHINGTON,7/30/1944,8/5/1944,4
WASHINGTON,8/6/1944,8/12/1944,5
WASHINGTON,8/13/1944,8/19/1944,2
WASHINGTON,8/20/1944,8/26/1944,0
WASHINGTON,8/27/1944,9/2/1944,4
WASHINGTON,9/3/1944,9/9/1944,1
WASHINGTON,9/10/1944,9/16/1944,2
WASHINGTON,9/17/1944,9/23/1944,4
WASHINGTON,9/24/1944,9/30/1944,0
WASHINGTON,10/1/1944,10/7/1944,3
WASHINGTON,10/8/1944,10/14/1944,0
WASHINGTON,10/15/1944,10/21/1944,5
WASHINGTON,10/22/1944,10/28/1944,6
WASHINGTON,10/29/1944,11/4/1944,4
WASHINGTON,11/5/1944,11/11/1944,5
WASHINGTON,11/12/1944,11/18/1944,9
WASHINGTON,11/19/1944,11/25/1944,3
WASHINGTON,11/26/1944,12/2/1944,4
WASHINGTON,12/3/1944,12/9/1944,5
WASHINGTON,12/10/1944,12/16/1944,11
WASHINGTON,12/17/1944,12/23/1944,6
WASHINGTON,12/24/1944,12/30/1944,3
WASHINGTON,12/31/1944,1/6/1945,10
WASHINGTON,1/7/1945,1/13/1945,13
WASHINGTON,1/14/1945,1/20/1945,12
WASHINGTON,1/21/1945,1/27/1945,9
WASHINGTON,1/28/1945,2/3/1945,10
WASHINGTON,2/4/1945,2/10/1945,16
WASHINGTON,2/11/1945,2/17/1945,22
WASHINGTON,2/18/1945,2/24/1945,22
WASHINGTON,2/25/1945,3/3/1945,28
WASHINGTON,3/4/1945,3/10/1945,38
WASHINGTON,3/11/1945,3/17/1945,26
WASHINGTON,3/18/1945,3/24/1945,43
WASHINGTON,3/25/1945,3/31/1945,36
WASHINGTON,4/1/1945,4/7/1945,29
WASHINGTON,4/8/1945,4/14/1945,22
WASHINGTON,4/15/1945,4/21/1945,24
WASHINGTON,4/22/1945,4/28/1945,25
WASHINGTON,4/29/1945,5/5/1945,35
WASHINGTON,5/6/1945,5/12/1945,31
WASHINGTON,5/13/1945,5/19/1945,20
WASHINGTON,5/20/1945,5/26/1945,29
WASHINGTON,5/27/1945,6/2/1945,25
WASHINGTON,6/3/1945,6/9/1945,33
WASHINGTON,6/10/1945,6/16/1945,26
WASHINGTON,6/17/1945,6/23/1945,34
WASHINGTON,6/24/1945,6/30/1945,60
WASHINGTON,7/1/1945,7/7/1945,35
WASHINGTON,7/8/1945,7/14/1945,30
WASHINGTON,7/15/1945,7/21/1945,31
WASHINGTON,7/22/1945,7/28/1945,26
WASHINGTON,7/29/1945,8/4/1945,32
WASHINGTON,8/5/1945,8/11/1945,13
WASHINGTON,8/12/1945,8/18/1945,12
WASHINGTON,8/19/1945,8/25/1945,5
WASHINGTON,8/26/1945,9/1/1945,5
WASHINGTON,9/2/1945,9/8/1945,6
WASHINGTON,9/9/1945,9/15/1945,22
WASHINGTON,9/16/1945,9/22/1945,11
WASHINGTON,9/23/1945,9/29/1945,30
WASHINGTON,9/30/1945,10/6/1945,11
WASHINGTON,10/7/1945,10/13/1945,21
WASHINGTON,10/14/1945,10/20/1945,0
WASHINGTON,10/21/1945,10/27/1945,39
WASHINGTON,10/28/1945,11/3/1945,41
WASHINGTON,11/4/1945,11/10/1945,60
WASHINGTON,11/11/1945,11/17/1945,50
WASHINGTON,11/25/1945,12/1/1945,90
WASHINGTON,12/9/1945,12/15/1945,86
WASHINGTON,12/23/1945,12/29/1945,43
WASHINGTON,12/30/1945,1/5/1946,61
WASHINGTON,1/6/1946,1/12/1946,69
WASHINGTON,1/13/1946,1/19/1946,56
WASHINGTON,1/20/1946,1/26/1946,100
WASHINGTON,1/27/1946,2/2/1946,92
WASHINGTON,2/3/1946,2/9/1946,147
WASHINGTON,2/10/1946,2/16/1946,185
WASHINGTON,2/17/1946,2/23/1946,152
WASHINGTON,2/24/1946,3/2/1946,295
WASHINGTON,3/3/1946,3/9/1946,227
WASHINGTON,3/10/1946,3/16/1946,211
WASHINGTON,3/17/1946,3/23/1946,199
WASHINGTON,3/31/1946,4/6/1946,148
WASHINGTON,4/7/1946,4/13/1946,97
WASHINGTON,4/14/1946,4/20/1946,80
WASHINGTON,4/21/1946,4/27/1946,75
WASHINGTON,4/28/1946,5/4/1946,74
WASHINGTON,5/5/1946,5/11/1946,57
WASHINGTON,5/12/1946,5/18/1946,51
WASHINGTON,5/19/1946,5/25/1946,36
WASHINGTON,5/26/1946,6/1/1946,42
WASHINGTON,6/2/1946,6/8/1946,31
WASHINGTON,6/9/1946,6/15/1946,39
WASHINGTON,6/16/1946,6/22/1946,29
WASHINGTON,6/23/1946,6/29/1946,24
WASHINGTON,6/30/1946,7/6/1946,15
WASHINGTON,7/7/1946,7/13/1946,13
WASHINGTON,7/14/1946,7/20/1946,9
WASHINGTON,7/21/1946,7/27/1946,2
WASHINGTON,7/28/1946,8/3/1946,6
WASHINGTON,8/4/1946,8/10/1946,3
WASHINGTON,8/11/1946,8/17/1946,3
WASHINGTON,8/25/1946,8/31/1946,1
WASHINGTON,9/1/1946,9/7/1946,1
WASHINGTON,9/22/1946,9/28/1946,1
WASHINGTON,9/29/1946,10/5/1946,1
WASHINGTON,10/6/1946,10/12/1946,2
WASHINGTON,10/13/1946,10/19/1946,2
WASHINGTON,10/20/1946,10/26/1946,3
WASHINGTON,10/27/1946,11/2/1946,1
WASHINGTON,11/10/1946,11/16/1946,1
WASHINGTON,11/17/1946,11/23/1946,4
WASHINGTON,12/1/1946,12/7/1946,3
WASHINGTON,12/15/1946,12/21/1946,4
WASHINGTON,12/29/1946,1/4/1947,2
WASHINGTON,1/5/1947,1/11/1947,3
WASHINGTON,1/12/1947,1/18/1947,4
WASHINGTON,1/19/1947,1/25/1947,5
WASHINGTON,1/26/1947,2/1/1947,6
WASHINGTON,2/2/1947,2/8/1947,3
WASHINGTON,2/9/1947,2/15/1947,1
WASHINGTON,2/16/1947,2/22/1947,4
WASHINGTON,2/23/1947,3/1/1947,1
WASHINGTON,3/2/1947,3/8/1947,2
WASHINGTON,3/9/1947,3/15/1947,2
WASHINGTON,3/16/1947,3/22/1947,3
WASHINGTON,3/23/1947,3/29/1947,4
WASHINGTON,3/30/1947,4/5/1947,4
WASHINGTON,4/6/1947,4/12/1947,4
WASHINGTON,4/13/1947,4/19/1947,3
WASHINGTON,4/20/1947,4/26/1947,8
WASHINGTON,5/4/1947,5/10/1947,7
WASHINGTON,5/11/1947,5/17/1947,4
WASHINGTON,5/18/1947,5/24/1947,4
WASHINGTON,5/25/1947,5/31/1947,4
WASHINGTON,6/1/1947,6/7/1947,3
WASHINGTON,6/8/1947,6/14/1947,3
WASHINGTON,6/15/1947,6/21/1947,5
WASHINGTON,6/22/1947,6/28/1947,3
WASHINGTON,6/29/1947,7/5/1947,3
WASHINGTON,7/6/1947,7/12/1947,1
WASHINGTON,7/13/1947,7/19/1947,5
WASHINGTON,7/20/1947,7/26/1947,1
WASHINGTON,7/27/1947,8/2/1947,1
WASHINGTON,8/3/1947,8/9/1947,3
WASHINGTON,8/10/1947,8/16/1947,1
WASHINGTON,8/24/1947,8/30/1947,2
WASHINGTON,8/31/1947,9/6/1947,3
WASHINGTON,9/14/1947,9/20/1947,5
WASHINGTON,9/21/1947,9/27/1947,2
WASHINGTON,9/28/1947,10/4/1947,3
WASHINGTON,10/5/1947,10/11/1947,2
WASHINGTON,10/12/1947,10/18/1947,2
WASHINGTON,10/19/1947,10/25/1947,3
WASHINGTON,10/26/1947,11/1/1947,5
WASHINGTON,11/2/1947,11/8/1947,2
WASHINGTON,11/9/1947,11/15/1947,1
WASHINGTON,11/16/1947,11/22/1947,1
WASHINGTON,11/23/1947,11/29/1947,3
WASHINGTON,11/30/1947,12/6/1947,5
WASHINGTON,12/7/1947,12/13/1947,1
WASHINGTON,12/14/1947,12/20/1947,2
WASHINGTON,12/21/1947,12/27/1947,3
WASHINGTON,1/4/1948,1/10/1948,4
WASHINGTON,1/11/1948,1/17/1948,11
WASHINGTON,1/18/1948,1/24/1948,4
WASHINGTON,1/25/1948,1/31/1948,1
WASHINGTON,2/1/1948,2/7/1948,13
WASHINGTON,2/8/1948,2/14/1948,7
WASHINGTON,2/15/1948,2/21/1948,9
WASHINGTON,2/22/1948,2/28/1948,6
WASHINGTON,2/29/1948,3/6/1948,12
WASHINGTON,3/7/1948,3/13/1948,14
WASHINGTON,3/14/1948,3/20/1948,22
WASHINGTON,3/21/1948,3/27/1948,18
WASHINGTON,3/28/1948,4/3/1948,49
WASHINGTON,4/4/1948,4/10/1948,38
WASHINGTON,4/11/1948,4/17/1948,63
WASHINGTON,4/18/1948,4/24/1948,72
WASHINGTON,4/25/1948,5/1/1948,180
WASHINGTON,5/2/1948,5/8/1948,225
WASHINGTON,5/9/1948,5/15/1948,220
WASHINGTON,5/16/1948,5/22/1948,271
WASHINGTON,5/30/1948,6/5/1948,258
WASHINGTON,6/6/1948,6/12/1948,187
WASHINGTON,6/13/1948,6/19/1948,139
WASHINGTON,6/20/1948,6/26/1948,114
WASHINGTON,6/27/1948,7/3/1948,94
WASHINGTON,1/6/1952,1/12/1952,13
WASHINGTON,1/13/1952,1/19/1952,7
WASHINGTON,1/20/1952,1/26/1952,5
WASHINGTON,1/27/1952,2/2/1952,11
WASHINGTON,2/10/1952,2/16/1952,11
WASHINGTON,2/17/1952,2/23/1952,29
WASHINGTON,2/24/1952,3/1/1952,19
WASHINGTON,3/2/1952,3/8/1952,16
WASHINGTON,3/9/1952,3/15/1952,21
WASHINGTON,3/23/1952,3/29/1952,40
WASHINGTON,3/30/1952,4/5/1952,37
WASHINGTON,4/6/1952,4/12/1952,29
WASHINGTON,4/13/1952,4/19/1952,37
WASHINGTON,4/20/1952,4/26/1952,51
WASHINGTON,4/27/1952,5/3/1952,30
WASHINGTON,5/11/1952,5/17/1952,66
WASHINGTON,5/25/1952,5/31/1952,12
WASHINGTON,6/1/1952,6/7/1952,22
WASHINGTON,6/15/1952,6/21/1952,19
WASHINGTON,7/20/1952,7/26/1952,3
WASHINGTON,7/27/1952,8/2/1952,13
WASHINGTON,8/3/1952,8/9/1952,16
WASHINGTON,8/17/1952,8/23/1952,5
WASHINGTON,8/31/1952,9/6/1952,3
WASHINGTON,9/28/1952,10/4/1952,7
WASHINGTON,10/5/1952,10/11/1952,3
WASHINGTON,10/19/1952,10/25/1952,2
WASHINGTON,10/26/1952,11/1/1952,12
WASHINGTON,11/2/1952,11/8/1952,5
WASHINGTON,11/9/1952,11/15/1952,2
WASHINGTON,11/16/1952,11/22/1952,10
WASHINGTON,11/23/1952,11/29/1952,3
WASHINGTON,11/30/1952,12/6/1952,11
WASHINGTON,12/7/1952,12/13/1952,3
WASHINGTON,12/14/1952,12/20/1952,13
WASHINGTON,12/21/1952,12/27/1952,7
WASHINGTON,1/18/1953,1/24/1953,14
WASHINGTON,1/25/1953,1/31/1953,37
WASHINGTON,2/1/1953,2/7/1953,35
WASHINGTON,2/15/1953,2/21/1953,42
WASHINGTON,3/1/1953,3/7/1953,40
WASHINGTON,3/8/1953,3/14/1953,13
WASHINGTON,3/15/1953,3/21/1953,63
WASHINGTON,3/22/1953,3/28/1953,61
WASHINGTON,3/29/1953,4/4/1953,60
WASHINGTON,4/5/1953,4/11/1953,56
WASHINGTON,4/12/1953,4/18/1953,127
WASHINGTON,4/19/1953,4/25/1953,10
WASHINGTON,4/26/1953,5/2/1953,86
WASHINGTON,5/3/1953,5/9/1953,119
WASHINGTON,5/10/1953,5/16/1953,65
WASHINGTON,5/17/1953,5/23/1953,281
WASHINGTON,5/24/1953,5/30/1953,329
WASHINGTON,5/31/1953,6/6/1953,244
WASHINGTON,6/7/1953,6/13/1953,92
WASHINGTON,6/14/1953,6/20/1953,380
WASHINGTON,7/5/1953,7/11/1953,131
WASHINGTON,7/19/1953,7/25/1953,45
WASHINGTON,8/2/1953,8/8/1953,26
WASHINGTON,8/23/1953,8/29/1953,6
WASHINGTON,8/30/1953,9/5/1953,9
WASHINGTON,9/6/1953,9/12/1953,2
WASHINGTON,9/13/1953,9/19/1953,4
WASHINGTON,9/20/1953,9/26/1953,5
WASHINGTON,9/27/1953,10/3/1953,1
WASHINGTON,10/4/1953,10/10/1953,5
WASHINGTON,10/11/1953,10/17/1953,3
WASHINGTON,10/18/1953,10/24/1953,2
WASHINGTON,11/1/1953,11/7/1953,27
WASHINGTON,11/8/1953,11/14/1953,1
WASHINGTON,11/15/1953,11/21/1953,16
WASHINGTON,11/22/1953,11/28/1953,23
WASHINGTON,11/29/1953,12/5/1953,23
WASHINGTON,12/6/1953,12/12/1953,5
WASHINGTON,12/13/1953,12/19/1953,13
WASHINGTON,1/3/1943,1/9/1943,80
WASHINGTON,1/10/1943,1/16/1943,53
WASHINGTON,1/17/1943,1/23/1943,154
WASHINGTON,1/24/1943,1/30/1943,135
WASHINGTON,1/31/1943,2/6/1943,150
WASHINGTON,2/7/1943,2/13/1943,151
WASHINGTON,2/14/1943,2/20/1943,159
WASHINGTON,2/21/1943,2/27/1943,175
WASHINGTON,2/28/1943,3/6/1943,146
WASHINGTON,3/7/1943,3/13/1943,210
WASHINGTON,3/14/1943,3/20/1943,152
WASHINGTON,3/21/1943,3/27/1943,146
WASHINGTON,3/28/1943,4/3/1943,150
WASHINGTON,4/4/1943,4/10/1943,126
WASHINGTON,4/11/1943,4/17/1943,114
WASHINGTON,4/18/1943,4/24/1943,82
WASHINGTON,4/25/1943,5/1/1943,52
WASHINGTON,5/2/1943,5/8/1943,46
WASHINGTON,5/9/1943,5/15/1943,33
WASHINGTON,5/16/1943,5/22/1943,28
WASHINGTON,5/23/1943,5/29/1943,37
WASHINGTON,5/30/1943,6/5/1943,5
WASHINGTON,6/6/1943,6/12/1943,4
WASHINGTON,6/13/1943,6/19/1943,19
WASHINGTON,6/20/1943,6/26/1943,18
WASHINGTON,6/27/1943,7/3/1943,13
WASHINGTON,7/4/1943,7/10/1943,8
WASHINGTON,7/11/1943,7/17/1943,5
WASHINGTON,7/18/1943,7/24/1943,8
WASHINGTON,7/25/1943,7/31/1943,2
WASHINGTON,8/1/1943,8/7/1943,4
WASHINGTON,8/8/1943,8/14/1943,3
WASHINGTON,8/15/1943,8/21/1943,1
WASHINGTON,8/22/1943,8/28/1943,2
WASHINGTON,8/29/1943,9/4/1943,1
WASHINGTON,9/5/1943,9/11/1943,2
WASHINGTON,9/12/1943,9/18/1943,2
WASHINGTON,9/19/1943,9/25/1943,6
WASHINGTON,9/26/1943,10/2/1943,7
WASHINGTON,10/3/1943,10/9/1943,5
WASHINGTON,10/10/1943,10/16/1943,3
WASHINGTON,10/17/1943,10/23/1943,2
WASHINGTON,10/24/1943,10/30/1943,8
WASHINGTON,10/31/1943,11/6/1943,4
WASHINGTON,11/7/1943,11/13/1943,9
WASHINGTON,11/14/1943,11/20/1943,8
WASHINGTON,11/21/1943,11/27/1943,6
WASHINGTON,11/28/1943,12/4/1943,11
WASHINGTON,12/5/1943,12/11/1943,22
WASHINGTON,12/12/1943,12/18/1943,13
WASHINGTON,12/19/1943,12/25/1943,8
WASHINGTON,12/26/1943,1/1/1944,12
WASHINGTON,1/2/1944,1/8/1944,30
WASHINGTON,1/9/1944,1/15/1944,24
WASHINGTON,1/16/1944,1/22/1944,54
WASHINGTON,1/23/1944,1/29/1944,55
WASHINGTON,1/30/1944,2/5/1944,46
WASHINGTON,2/6/1944,2/12/1944,30
WASHINGTON,2/13/1944,2/19/1944,58
WASHINGTON,2/20/1944,2/26/1944,30
WASHINGTON,2/27/1944,3/4/1944,46
WASHINGTON,3/5/1944,3/11/1944,54
WASHINGTON,3/12/1944,3/18/1944,73
WASHINGTON,3/19/1944,3/25/1944,45
WASHINGTON,3/26/1944,4/1/1944,43
WASHINGTON,4/2/1944,4/8/1944,60
WASHINGTON,4/9/1944,4/15/1944,36
WASHINGTON,4/16/1944,4/22/1944,81
WASHINGTON,4/23/1944,4/29/1944,10
WASHINGTON,4/30/1944,5/6/1944,66
WASHINGTON,5/7/1944,5/13/1944,46
WASHINGTON,5/14/1944,5/20/1944,21
WASHINGTON,5/21/1944,5/27/1944,32
WASHINGTON,6/4/1944,6/10/1944,19
WASHINGTON,6/11/1944,6/17/1944,14
WASHINGTON,6/18/1944,6/24/1944,12
WASHINGTON,6/25/1944,7/1/1944,16
WASHINGTON,7/2/1944,7/8/1944,5
WASHINGTON,7/9/1944,7/15/1944,7
WASHINGTON,7/16/1944,7/22/1944,1
WASHINGTON,7/23/1944,7/29/1944,5
WASHINGTON,7/30/1944,8/5/1944,7
WASHINGTON,8/6/1944,8/12/1944,1
WASHINGTON,8/13/1944,8/19/1944,0
WASHINGTON,8/20/1944,8/26/1944,5
WASHINGTON,8/27/1944,9/2/1944,8
WASHINGTON,9/3/1944,9/9/1944,2
WASHINGTON,9/10/1944,9/16/1944,3
WASHINGTON,9/17/1944,9/23/1944,2
WASHINGTON,9/24/1944,9/30/1944,0
WASHINGTON,10/1/1944,10/7/1944,2
WASHINGTON,10/8/1944,10/14/1944,3
WASHINGTON,10/15/1944,10/21/1944,4
WASHINGTON,10/22/1944,10/28/1944,10
WASHINGTON,10/29/1944,11/4/1944,6
WASHINGTON,11/5/1944,11/11/1944,2
WASHINGTON,11/12/1944,11/18/1944,0
WASHINGTON,11/19/1944,11/25/1944,3
WASHINGTON,11/26/1944,12/2/1944,2
WASHINGTON,12/3/1944,12/9/1944,1
WASHINGTON,12/10/1944,12/16/1944,1
WASHINGTON,12/17/1944,12/23/1944,8
WASHINGTON,12/24/1944,12/30/1944,1
WASHINGTON,12/31/1944,1/6/1945,2
WASHINGTON,1/7/1945,1/13/1945,0
WASHINGTON,1/14/1945,1/20/1945,1
WASHINGTON,1/21/1945,1/27/1945,0
WASHINGTON,1/28/1945,2/3/1945,0
WASHINGTON,2/4/1945,2/10/1945,1
